field_1,Beheertype,Ned_naam_NDFF,Wet_naam_NDFF_oud,Wet_naam_NDFF_nieuw,ndff_taxon_uri_oud,ndff_taxon_uri_nieuw,Gewijzigd,Unnamed: 0,ned_naam,wet_naam,identity,group_identity,ned_soortgroep,wet_soortgroep
"1508",N12.05,Geel viltkruid,Filago lutescens,Filago lutescens,http://ndff-ecogrid.nl/taxonomy/taxa/filagolutescens,http://ndff-ecogrid.nl/taxonomy/taxa/filagolutescens,NEE,"32722.0",Geel viltkruid,Filago lutescens,http://ndff-ecogrid.nl/taxonomy/taxa/filagolutescens,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1509",N12.05,Geelgors,Emberiza citrinella,Emberiza citrinella,http://ndff-ecogrid.nl/taxonomy/taxa/emberizacitrinella,http://ndff-ecogrid.nl/taxonomy/taxa/emberizacitrinella,NEE,"28225.0",Geelgors,Emberiza citrinella,http://ndff-ecogrid.nl/taxonomy/taxa/emberizacitrinella,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1510",N12.05,Gegroefde veldsla,Valerianella carinata,Valerianella carinata,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellacarinata,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellacarinata,NEE,"84603.0",Gegroefde veldsla,Valerianella carinata,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellacarinata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1511",N12.05,Gele ganzenbloem,Glebionis segetum,Glebionis segetum,http://ndff-ecogrid.nl/taxonomy/taxa/glebionissegetum,http://ndff-ecogrid.nl/taxonomy/taxa/glebionissegetum,NEE,"34537.0",Gele ganzenbloem,Glebionis segetum,http://ndff-ecogrid.nl/taxonomy/taxa/glebionissegetum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1512",N12.05,Gele Kwikstaart,Motacilla flava,Motacilla flava,http://ndff-ecogrid.nl/taxonomy/taxa/motacillaflava,http://ndff-ecogrid.nl/taxonomy/taxa/motacillaflava,NEE,"51682.0",Gele kwikstaart,Motacilla flava,http://ndff-ecogrid.nl/taxonomy/taxa/motacillaflava,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1513",N12.05,Geoorde veldsla,Valerianella rimosa,Valerianella rimosa,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellarimosa,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellarimosa,NEE,"84606.0",Geoorde veldsla,Valerianella rimosa,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellarimosa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1514",N12.05,Getande veldsla,Valerianella dentata,Valerianella dentata,http://ndff-ecogrid.nl/taxonomy/taxa/valerianelladentata,http://ndff-ecogrid.nl/taxonomy/taxa/valerianelladentata,NEE,"84604.0",Getande veldsla,Valerianella dentata,http://ndff-ecogrid.nl/taxonomy/taxa/valerianelladentata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1515",N12.05,Gewone vogelmelk,Ornithogalum umbellatum,Ornithogalum umbellatum,http://ndff-ecogrid.nl/taxonomy/taxa/ornithogalumumbellatum,http://ndff-ecogrid.nl/taxonomy/taxa/ornithogalumumbellatum,NEE,"56997.0",Gewone vogelmelk,Ornithogalum umbellatum,http://ndff-ecogrid.nl/taxonomy/taxa/ornithogalumumbellatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1516",N12.05,Glad biggenkruid,Hypochaeris glabra,Hypochaeris glabra,http://ndff-ecogrid.nl/taxonomy/taxa/hypochaerisglabra,http://ndff-ecogrid.nl/taxonomy/taxa/hypochaerisglabra,NEE,"40148.0",Glad biggenkruid,Hypochaeris glabra,http://ndff-ecogrid.nl/taxonomy/taxa/hypochaerisglabra,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1517",N12.05,Graspieper,Anthus pratensis,Anthus pratensis,http://ndff-ecogrid.nl/taxonomy/taxa/anthuspratensis,http://ndff-ecogrid.nl/taxonomy/taxa/anthuspratensis,NEE,"5311.0",Graspieper,Anthus pratensis,http://ndff-ecogrid.nl/taxonomy/taxa/anthuspratensis,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1518",N12.05,Grauwe Gors,Emberiza calandra,Emberiza calandra,http://ndff-ecogrid.nl/taxonomy/taxa/emberizacalandra,http://ndff-ecogrid.nl/taxonomy/taxa/emberizacalandra,NEE,"28220.0",Grauwe gors,Emberiza calandra,http://ndff-ecogrid.nl/taxonomy/taxa/emberizacalandra,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1519",N12.05,Grauwe Kiekendief,Circus pygargus,Circus pygargus,http://ndff-ecogrid.nl/taxonomy/taxa/circuspygargus,http://ndff-ecogrid.nl/taxonomy/taxa/circuspygargus,NEE,"17329.0",Grauwe kiekendief,Circus pygargus,http://ndff-ecogrid.nl/taxonomy/taxa/circuspygargus,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1520",N12.05,Groot spiegelklokje,Legousia speculum-veneris,Legousia speculum-veneris,http://ndff-ecogrid.nl/taxonomy/taxa/legousiaspeculumveneris,http://ndff-ecogrid.nl/taxonomy/taxa/legousiaspeculumveneris,NEE,"43742.0",Groot spiegelklokje,Legousia speculum-veneris,http://ndff-ecogrid.nl/taxonomy/taxa/legousiaspeculumveneris,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1521",N12.05,Grote leeuwenklauw,Aphanes arvensis,Aphanes arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/aphanesarvensis,http://ndff-ecogrid.nl/taxonomy/taxa/aphanesarvensis,NEE,"5600.0",Grote leeuwenklauw,Aphanes arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/aphanesarvensis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1522",N12.05,Handjesereprijs,Veronica triphyllos,Veronica triphyllos,http://ndff-ecogrid.nl/taxonomy/taxa/veronicatriphyllos,http://ndff-ecogrid.nl/taxonomy/taxa/veronicatriphyllos,NEE,"84913.0",Handjesereprijs,Veronica triphyllos,http://ndff-ecogrid.nl/taxonomy/taxa/veronicatriphyllos,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1523",N12.05,Harige ratelaar,Rhinanthus alectorolophus,Rhinanthus alectorolophus,http://ndff-ecogrid.nl/taxonomy/taxa/rhinanthusalectorolophus,http://ndff-ecogrid.nl/taxonomy/taxa/rhinanthusalectorolophus,NEE,"69932.0",Harige ratelaar,Rhinanthus alectorolophus,http://ndff-ecogrid.nl/taxonomy/taxa/rhinanthusalectorolophus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1524",N12.05,Heelbeen,Holosteum umbellatum,Holosteum umbellatum,http://ndff-ecogrid.nl/taxonomy/taxa/holosteumumbellatum,http://ndff-ecogrid.nl/taxonomy/taxa/holosteumumbellatum,NEE,"38670.0",Heelbeen,Holosteum umbellatum,http://ndff-ecogrid.nl/taxonomy/taxa/holosteumumbellatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1525",N12.05,Hennepvreter,Orobanche ramosa,Orobanche ramosa,http://ndff-ecogrid.nl/taxonomy/taxa/orobancheramosa,http://ndff-ecogrid.nl/taxonomy/taxa/orobancheramosa,NEE,"57036.0",Hennepvreter,Orobanche ramosa,http://ndff-ecogrid.nl/taxonomy/taxa/orobancheramosa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1526",N12.05,Hondspeterselie,Aethusa cynapium,Aethusa cynapium,http://ndff-ecogrid.nl/taxonomy/taxa/aethusacynapium,http://ndff-ecogrid.nl/taxonomy/taxa/aethusacynapium,NEE,"1721.0",Hondspeterselie,Aethusa cynapium,http://ndff-ecogrid.nl/taxonomy/taxa/aethusacynapium,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1527",N12.05,Kalkraket,Calepina irregularis,Calepina irregularis,http://ndff-ecogrid.nl/taxonomy/taxa/calepinairregularis,http://ndff-ecogrid.nl/taxonomy/taxa/calepinairregularis,NEE,"12136.0",Kalkraket,Calepina irregularis,http://ndff-ecogrid.nl/taxonomy/taxa/calepinairregularis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1528",N12.05,Klein spiegelklokje,Legousia hybrida,Legousia hybrida,http://ndff-ecogrid.nl/taxonomy/taxa/legousiahybrida,http://ndff-ecogrid.nl/taxonomy/taxa/legousiahybrida,NEE,"43740.0",Klein spiegelklokje,Legousia hybrida,http://ndff-ecogrid.nl/taxonomy/taxa/legousiahybrida,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1529",N12.05,Klein tasjeskruid,Teesdalia nudicaulis,Teesdalia nudicaulis,http://ndff-ecogrid.nl/taxonomy/taxa/teesdalianudicaulis,http://ndff-ecogrid.nl/taxonomy/taxa/teesdalianudicaulis,NEE,"79466.0",Klein tasjeskruid,Teesdalia nudicaulis,http://ndff-ecogrid.nl/taxonomy/taxa/teesdalianudicaulis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1530",N12.05,Kleine leeuwenbek,Chaenorhinum minus,Chaenorhinum minus,http://ndff-ecogrid.nl/taxonomy/taxa/chaenorhinumminus,http://ndff-ecogrid.nl/taxonomy/taxa/chaenorhinumminus,NEE,"15057.0",Kleine leeuwenbek,Chaenorhinum minus,http://ndff-ecogrid.nl/taxonomy/taxa/chaenorhinumminus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1531",N12.05,Kleine wolfsmelk,Euphorbia exigua,Euphorbia exigua,http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiaexigua,http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiaexigua,NEE,"31412.0",Kleine wolfsmelk,Euphorbia exigua,http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiaexigua,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1532",N12.05,Korenbloem,Centaurea cyanus,Centaurea cyanus,http://ndff-ecogrid.nl/taxonomy/taxa/centaureacyanus,http://ndff-ecogrid.nl/taxonomy/taxa/centaureacyanus,NEE,"14193.0",Korenbloem,Centaurea cyanus,http://ndff-ecogrid.nl/taxonomy/taxa/centaureacyanus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1533",N12.05,Korensla,Arnoseris minima,Arnoseris minima,http://ndff-ecogrid.nl/taxonomy/taxa/arnoserisminima,http://ndff-ecogrid.nl/taxonomy/taxa/arnoserisminima,NEE,"6989.0",Korensla,Arnoseris minima,http://ndff-ecogrid.nl/taxonomy/taxa/arnoserisminima,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1534",N12.05,Kwartel,Coturnix coturnix,Coturnix coturnix,http://ndff-ecogrid.nl/taxonomy/taxa/coturnixcoturnix,http://ndff-ecogrid.nl/taxonomy/taxa/coturnixcoturnix,NEE,"21309.0",Kwartel,Coturnix coturnix,http://ndff-ecogrid.nl/taxonomy/taxa/coturnixcoturnix,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1535",N12.05,Kwartelkoning,Crex crex,Crex crex,http://ndff-ecogrid.nl/taxonomy/taxa/crexcrex,http://ndff-ecogrid.nl/taxonomy/taxa/crexcrex,NEE,"21681.0",Kwartelkoning,Crex crex,http://ndff-ecogrid.nl/taxonomy/taxa/crexcrex,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1536",N12.05,Liggend hertshooi,Hypericum humifusum,Hypericum humifusum,http://ndff-ecogrid.nl/taxonomy/taxa/hypericumhumifusum,http://ndff-ecogrid.nl/taxonomy/taxa/hypericumhumifusum,NEE,"39979.0",Liggend hertshooi,Hypericum humifusum,http://ndff-ecogrid.nl/taxonomy/taxa/hypericumhumifusum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1537",N12.05,Naakte lathyrus,Lathyrus aphaca,Lathyrus aphaca,http://ndff-ecogrid.nl/taxonomy/taxa/lathyrusaphaca,http://ndff-ecogrid.nl/taxonomy/taxa/lathyrusaphaca,NEE,"43390.0",Naakte lathyrus,Lathyrus aphaca,http://ndff-ecogrid.nl/taxonomy/taxa/lathyrusaphaca,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1538",N12.05,Naaldenkervel,Scandix pecten-veneris,Scandix pecten-veneris,http://ndff-ecogrid.nl/taxonomy/taxa/scandixpectenveneris,http://ndff-ecogrid.nl/taxonomy/taxa/scandixpectenveneris,NEE,"72194.0",Naaldenkervel,Scandix pecten-veneris,http://ndff-ecogrid.nl/taxonomy/taxa/scandixpectenveneris,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1539",N12.05,Nachtkoekoeksbloem,Silene noctiflora,Silene noctiflora,http://ndff-ecogrid.nl/taxonomy/taxa/silenenoctiflora,http://ndff-ecogrid.nl/taxonomy/taxa/silenenoctiflora,NEE,"74045.0",Nachtkoekoeksbloem,Silene noctiflora,http://ndff-ecogrid.nl/taxonomy/taxa/silenenoctiflora,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1540",N12.05,Ortolaan,Emberiza hortulana,Emberiza hortulana,http://ndff-ecogrid.nl/taxonomy/taxa/emberizahortulana,http://ndff-ecogrid.nl/taxonomy/taxa/emberizahortulana,NEE,"28227.0",Ortolaan,Emberiza hortulana,http://ndff-ecogrid.nl/taxonomy/taxa/emberizahortulana,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1541",N12.05,Patrijs,Perdix perdix,Perdix perdix,http://ndff-ecogrid.nl/taxonomy/taxa/perdixperdix,http://ndff-ecogrid.nl/taxonomy/taxa/perdixperdix,NEE,"60006.0",Patrijs,Perdix perdix,http://ndff-ecogrid.nl/taxonomy/taxa/perdixperdix,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1542",N12.05,Roggelelie,Lilium bulbiferum subsp. croceum,Lilium bulbiferum subsp. croceum,http://ndff-ecogrid.nl/taxonomy/taxa/liliumbulbiferumsubspcroceum,http://ndff-ecogrid.nl/taxonomy/taxa/liliumbulbiferumsubspcroceum,NEE,"45141.0",Roggelelie,Lilium bulbiferum subsp. croceum,http://ndff-ecogrid.nl/taxonomy/taxa/liliumbulbiferumsubspcroceum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1543",N12.05,Rood guichelheil,Anagallis arvensis subsp. arvensis,Anagallis arvensis subsp. arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/anagallisarvensissubsparvensis,http://ndff-ecogrid.nl/taxonomy/taxa/anagallisarvensissubsparvensis,NEE,"4027.0",Rood guichelheil,Anagallis arvensis subsp. arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/anagallisarvensissubsparvensis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1544",N12.05,Ruige klaproos,Papaver argemone,Papaver argemone,http://ndff-ecogrid.nl/taxonomy/taxa/papaverargemone,http://ndff-ecogrid.nl/taxonomy/taxa/papaverargemone,NEE,"58395.0",Ruige klaproos,Papaver argemone,http://ndff-ecogrid.nl/taxonomy/taxa/papaverargemone,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1545",N12.05,Ruw parelzaad,Lithospermum arvense,Lithospermum arvense,http://ndff-ecogrid.nl/taxonomy/taxa/lithospermumarvense,http://ndff-ecogrid.nl/taxonomy/taxa/lithospermumarvense,NEE,"45900.0",Ruw parelzaad,Lithospermum arvense,http://ndff-ecogrid.nl/taxonomy/taxa/lithospermumarvense,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1546",N12.05,Slanke wikke,Vicia tetrasperma subsp. gracilis,Vicia tetrasperma subsp. gracilis,http://ndff-ecogrid.nl/taxonomy/taxa/viciatetraspermasubspgracilis,http://ndff-ecogrid.nl/taxonomy/taxa/viciatetraspermasubspgracilis,NEE,"85104.0",Slanke wikke,Vicia tetrasperma subsp. gracilis,http://ndff-ecogrid.nl/taxonomy/taxa/viciatetraspermasubspgracilis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1547",N12.05,Slofhak,Anthoxanthum aristatum,Anthoxanthum aristatum,http://ndff-ecogrid.nl/taxonomy/taxa/anthoxanthumaristatum,http://ndff-ecogrid.nl/taxonomy/taxa/anthoxanthumaristatum,NEE,"5253.0",Slofhak,Anthoxanthum aristatum,http://ndff-ecogrid.nl/taxonomy/taxa/anthoxanthumaristatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1548",N12.05,Smalle raai,Galeopsis angustifolia,Galeopsis angustifolia,http://ndff-ecogrid.nl/taxonomy/taxa/galeopsisangustifolia,http://ndff-ecogrid.nl/taxonomy/taxa/galeopsisangustifolia,NEE,"33622.0",Smalle raai,Galeopsis angustifolia,http://ndff-ecogrid.nl/taxonomy/taxa/galeopsisangustifolia,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1549",N12.05,Spatelviltkruid,Filago pyramidata,Filago pyramidata,http://ndff-ecogrid.nl/taxonomy/taxa/filagopyramidata,http://ndff-ecogrid.nl/taxonomy/taxa/filagopyramidata,NEE,"32724.0",Spatelviltkruid,Filago pyramidata,http://ndff-ecogrid.nl/taxonomy/taxa/filagopyramidata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1550",N12.05,Spiesleeuwenbek,Kickxia elatine,Kickxia elatine,http://ndff-ecogrid.nl/taxonomy/taxa/kickxiaelatine,http://ndff-ecogrid.nl/taxonomy/taxa/kickxiaelatine,NEE,"42071.0",Spiesleeuwenbek,Kickxia elatine,http://ndff-ecogrid.nl/taxonomy/taxa/kickxiaelatine,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1551",N12.05,Stijf vergeet-mij-nietje,Myosotis stricta,Myosotis stricta,http://ndff-ecogrid.nl/taxonomy/taxa/myosotisstricta,http://ndff-ecogrid.nl/taxonomy/taxa/myosotisstricta,NEE,"52433.0",Stijf vergeet-mij-nietje,Myosotis stricta,http://ndff-ecogrid.nl/taxonomy/taxa/myosotisstricta,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1552",N12.05,Stijve wolfsmelk,Euphorbia stricta,Euphorbia stricta,http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiastricta,http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiastricta,NEE,"31443.0",Stijve wolfsmelk,Euphorbia stricta,http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiastricta,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1553",N12.05,Stinkende ganzenvoet,Chenopodium vulvaria,Chenopodium vulvaria,http://ndff-ecogrid.nl/taxonomy/taxa/chenopodiumvulvaria,http://ndff-ecogrid.nl/taxonomy/taxa/chenopodiumvulvaria,NEE,"15916.0",Stinkende ganzenvoet,Chenopodium vulvaria,http://ndff-ecogrid.nl/taxonomy/taxa/chenopodiumvulvaria,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1554",N12.05,Stinkende kamille,Anthemis cotula,Anthemis cotula,http://ndff-ecogrid.nl/taxonomy/taxa/anthemiscotula,http://ndff-ecogrid.nl/taxonomy/taxa/anthemiscotula,NEE,"5095.0",Stinkende kamille,Anthemis cotula,http://ndff-ecogrid.nl/taxonomy/taxa/anthemiscotula,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1555",N12.05,Tengere veldmuur,Minuartia hybrida,Sabulina tenuifolia,http://ndff-ecogrid.nl/taxonomy/taxa/minuartiahybrida,http://ndff-ecogrid.nl/taxonomy/taxa/sabulinatenuifolia,JA,"71515.0",Tengere veldmuur,Sabulina tenuifolia,http://ndff-ecogrid.nl/taxonomy/taxa/sabulinatenuifolia,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1556",N12.05,Valse kamille,Anthemis arvensis,Anthemis arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/anthemisarvensis,http://ndff-ecogrid.nl/taxonomy/taxa/anthemisarvensis,NEE,"5093.0",Valse kamille,Anthemis arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/anthemisarvensis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1557",N12.05,Veelkleurig vergeet-mij-nietje,Myosotis discolor,Myosotis discolor,http://ndff-ecogrid.nl/taxonomy/taxa/myosotisdiscolor,http://ndff-ecogrid.nl/taxonomy/taxa/myosotisdiscolor,NEE,"52423.0",Veelkleurig vergeet-mij-nietje groep,Myosotis discolor,http://ndff-ecogrid.nl/taxonomy/taxa/myosotisdiscolor,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1558",N12.05,Veldleeuwerik,Alauda arvensis,Alauda arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/alaudaarvensis,http://ndff-ecogrid.nl/taxonomy/taxa/alaudaarvensis,NEE,"2390.0",Veldleeuwerik,Alauda arvensis,http://ndff-ecogrid.nl/taxonomy/taxa/alaudaarvensis,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1559",N12.05,Veldsla,Valerianella locusta,Valerianella locusta,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellalocusta,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellalocusta,NEE,"84605.0",Gewone veldsla,Valerianella locusta,http://ndff-ecogrid.nl/taxonomy/taxa/valerianellalocusta,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1560",N12.05,Vlasdolik,Lolium remotum,Lolium remotum,http://ndff-ecogrid.nl/taxonomy/taxa/loliumremotum,http://ndff-ecogrid.nl/taxonomy/taxa/loliumremotum,NEE,"46100.0",Vlasdolik,Lolium remotum,http://ndff-ecogrid.nl/taxonomy/taxa/loliumremotum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1561",N12.05,Vlashuttentut,Camelina sativa subsp. alyssum,Camelina sativa subsp. alyssum,http://ndff-ecogrid.nl/taxonomy/taxa/camelinasativasubspalyssum,http://ndff-ecogrid.nl/taxonomy/taxa/camelinasativasubspalyssum,NEE,"12751.0",Vlashuttentut,Camelina sativa subsp. alyssum,http://ndff-ecogrid.nl/taxonomy/taxa/camelinasativasubspalyssum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1562",N12.05,Vlaswarkruid,Cuscuta epilinum,Cuscuta epilinum,http://ndff-ecogrid.nl/taxonomy/taxa/cuscutaepilinum,http://ndff-ecogrid.nl/taxonomy/taxa/cuscutaepilinum,NEE,"22655.0",Vlaswarkruid,Cuscuta epilinum,http://ndff-ecogrid.nl/taxonomy/taxa/cuscutaepilinum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1563",N12.05,Vroege ereprijs,Veronica praecox,Veronica praecox,http://ndff-ecogrid.nl/taxonomy/taxa/veronicapraecox,http://ndff-ecogrid.nl/taxonomy/taxa/veronicapraecox,NEE,"84903.0",Vroege ereprijs,Veronica praecox,http://ndff-ecogrid.nl/taxonomy/taxa/veronicapraecox,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1564",N12.05,Wilde ridderspoor,Consolida regalis,Consolida regalis,http://ndff-ecogrid.nl/taxonomy/taxa/consolidaregalis,http://ndff-ecogrid.nl/taxonomy/taxa/consolidaregalis,NEE,"19566.0",Wilde ridderspoor,Consolida regalis,http://ndff-ecogrid.nl/taxonomy/taxa/consolidaregalis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1565",N12.05,Wilde weit,Melampyrum arvense,Melampyrum arvense,http://ndff-ecogrid.nl/taxonomy/taxa/melampyrumarvense,http://ndff-ecogrid.nl/taxonomy/taxa/melampyrumarvense,NEE,"48709.0",Wilde weit,Melampyrum arvense,http://ndff-ecogrid.nl/taxonomy/taxa/melampyrumarvense,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1566",N12.05,Zilverhaver,Aira caryophyllea,Aira caryophyllea,http://ndff-ecogrid.nl/taxonomy/taxa/airacaryophyllea,http://ndff-ecogrid.nl/taxonomy/taxa/airacaryophyllea,NEE,"2330.0",Zilverhaver,Aira caryophyllea,http://ndff-ecogrid.nl/taxonomy/taxa/airacaryophyllea,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1567",N12.05,Zomeradonis,Adonis aestivalis,Adonis aestivalis,http://ndff-ecogrid.nl/taxonomy/taxa/adonisaestivalis,http://ndff-ecogrid.nl/taxonomy/taxa/adonisaestivalis,NEE,"1459.0",Zomeradonis,Adonis aestivalis,http://ndff-ecogrid.nl/taxonomy/taxa/adonisaestivalis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
